CPI,TB3MS,M1,M2,AUD_USD,CAD_USD,NZD_USD,ZAR_USD,WTI_price
0.002661345549514138,0.019452425926815398,0.0006081404122966205,0.001719493746296763,-0.011953683784897973,0.017108579677986124,0.004568324405660851,-0.005940167388697848,0.05001042057466121
0.0026542815848733525,0.010453056852089304,-0.0034800800739382964,-0.0007160964458208241,-0.02645373341156998,-0.009052527117413334,-0.0089291745389935,0.006362522496412781,0.028955860730136784
0.001986097971629519,-0.006956549793359912,-0.0006102611235121458,0.00034379029131059724,-0.013803116449937869,0.0051322786671524345,0.01795344937416188,0.010695910876433956,-0.001616815226905377
0.003960401216096976,-0.014059985568298572,0.0022648093304535877,0.0023174981403624173,0.001527195551283056,-0.02262800045802349,0.03236146905486792,0.0006215696946534344,0.07078917159273779
0.0019743343037168515,0.0035335725813110397,-0.0034864499710423047,0.0071190892121268945,-0.011589332018302922,-0.01119987261694494,0.00025543523748777774,0.014843188638059779,-0.008072697725111322
0.0019704439872993973,-0.035910501305771,-0.000960908569242136,0.006984236163633639,-0.010468667897015616,0.012150656424885664,0.0031076727344076516,0.0014629653857269886,-0.06758266351879927
0.0013114755978103076,-0.009182800982334927,0.001135520059121653,0.005199342825939368,0.011508283332973712,-0.011932237569460546,0.0069844597351655935,-0.006111316331450789,-0.06262526675902169
0.001963994084659859,-0.003696861881326008,-8.730193379236084e-05,0.00603657302340288,0.018302222800068435,-0.004382746174626584,-0.02598280118250651,-7.494627982551627e-05,0.0390431484526772
0.0013071897286218714,-0.022472855852058604,-0.002972809743801541,0.0036433965571749383,0.01651430379136909,-0.003164932538730625,-0.0012322174897763105,0.00586106823650745,0.01158633651037988
0.002609264363613306,0.0,-0.004124079025556782,0.0031321486350446293,0.004342993728310651,-0.003794160259261936,0.004441986999328851,-0.0031072035409147603,-0.04487572915864213
0.0013020835172987688,0.015037877364540542,-0.0028176473691141624,0.001797243789040337,-0.015506348923185642,0.005596048687958044,-0.010284883547090617,-0.0007203783863936053,0.03162318843051226
0.0013003903002832828,-0.0419108956156371,-0.005836592444451227,0.0026484965960289486,-0.0064849293347172265,0.011700826615989313,-0.003513843129658578,0.004276744328909121,0.056200633345616424
0.005184716734186523,-0.027615167032973398,-0.003553979751449887,0.00505676181290049,0.0015982950641840188,-0.00177864455735105,0.018283297776832796,-0.0059897257070327115,-0.00897340410274694
0.001937359340226763,-0.03459144476961895,-0.004460310695199254,0.003803170240708198,0.018514742117832883,0.006092702521200033,0.019444778570527566,0.027263546597949384,0.012121360532344916
0.0032206147000417573,0.026559273072354728,0.0036589215779141426,0.0068311667661529185,0.020685228717266357,-0.007019825821806103,0.008616387251115132,0.04884448323900559,0.11094989474560313
0.0038510959020978675,-0.0020181641562371233,0.001957818548302015,0.0029250081792113747,0.01837109726795158,-0.004707633812356338,0.0024017072136466866,0.06972419816352371,0.09688588866685421
0.0019200005898243333,0.014042357123038807,-0.0074064497761883175,0.0032130493533824023,0.01432021829123481,0.007376885995956262,0.004797542658314891,0.03725546103966382,-0.10441533600333974
0.0019163212507642413,0.013847896858793618,-0.0011650312739526214,0.003471431480912557,-0.007279236895975066,-0.0025228071368419425,-0.013521786593800378,-0.0048211494176191305,-0.036070272410253956
0.001912655986332723,0.011718884113213424,-0.0025139176464499258,0.0039144240019926,-0.00186481017945625,0.0028746299810752385,0.01977971613455054,0.010149712794629062,0.04219225997885978
0.0012730746467983778,-0.019608471388376403,-0.009756174945365181,0.0018446490373271729,-0.008514182405265636,0.001830136080102629,-0.00205082286107644,0.02971884756648091,0.027779564107075494
0.0031756139738865485,0.00788958727516298,-0.004914014802428923,0.0025075372596887746,0.01236762332647845,-0.0020833696635477184,0.011270258020031454,-0.005542954365661545,0.09031641162383774
0.0031655613645611425,-0.01984192079900393,-0.009624713374209115,0.00515533548587932,-0.0012610161283049814,-0.013637804701245648,0.006168601437240018,0.016741011438693665,0.037261219424685965
0.0031555721988096863,0.00798407434822046,-0.002028398261392894,0.005893329600644037,0.006352589497144179,-0.00950469886230193,0.012823693769701994,0.016850525185188037,-0.048167367793664706
0.0025173078113773784,-0.024146042305218662,-0.0020325210249225734,0.006173102335669256,-0.00028531653420413305,0.017850347240119024,-0.006711945836679167,0.006318922387896331,0.06213686257565243
0.0018838310123738822,0.024146042305218662,-9.248554919860652e-05,0.00418126360492721,-0.0242074892602529,-0.00938129756425543,-0.00586651007114497,-0.010098311222391798,-0.0039714110974657935
0.00188028886485192,-0.0039840690148744695,-0.002222223136717716,0.0030465203424725473,-0.012785528523886536,0.0045442330376258555,-0.014434369822109328,-0.04056965339340857,-0.12487136963327972
0.0006259781112074592,0.02561716437030026,-0.005856940463402793,0.0038663687476958586,0.02545548039744433,0.01238403360032303,0.010158502177629813,-0.005346873434598276,-0.05609813700839261
0.0006255865077342548,0.0038835000263977015,-0.00805097027985191,0.004083642696468104,-0.01122457549032918,0.015674884606574624,-0.008187248347428455,0.0022095678771059113,-0.062474209169885775
0.0,-0.021548336206203,-9.399821410305265e-05,0.0031418222645740457,-0.0046104600846768595,-0.009918119057610253,-0.0017833478638881184,0.005636404843061493,0.055295427442880296
0.0018744147943507983,-0.024049255232669653,0.002159726648212512,0.004310351501121801,-0.027302899717527362,0.0028006446349590486,-0.005570159529767749,0.007519351468496582,-0.0778836568168435
0.0012476607981550814,0.024049255232669653,-0.0005629574177579144,0.004572224724105567,-0.016358288419999256,-0.004880596599906195,-0.03880884460631301,0.013372712538370912,0.02055570834904108
0.002490661312451792,0.0176648361798053,0.009155519857809047,0.00850118679760925,-0.0021917380137672637,0.009394006320047055,-0.028961108286797266,0.026916083032813454,0.01464302861685196
0.0024844733276614406,-0.037665502886474744,-0.007842445199065295,0.003959402436306547,-0.023598187379745672,-0.0024275018949355687,-0.009493011195073953,0.0007324775898300828,-0.007547205635382692
0.0018593125901835705,0.004032263527938396,-0.0012192264112904638,0.004820859513667841,-0.0046875341335221865,-0.0001855466065548983,-0.0007462382044398641,0.005422510268620728,0.07443259478276953
0.0012376239203497619,0.03363323935853635,0.004961395620704856,0.005620027031332242,-0.03457392181000324,0.018514961854524892,-0.018041391678284946,0.026139844255388844,-0.05492710015851321
0.0006182380413308763,0.0038835000263977015,0.0013064578192700793,0.004498187188671565,-0.04920620123426439,0.010048762956405943,-0.0540243390164426,0.006426956638209802,-0.09664837047313268
0.001235330607991969,-0.023530497410194195,0.0015841218427103954,0.005760854591715159,-0.008021122730973218,0.009661105443787898,-0.020712327507750983,0.014489616711516717,-0.09193345419505805
0.0,0.009871748479154174,0.003531930430585639,0.008029410488383348,0.026716615891536732,-0.005242560199635815,0.006209245019256682,-0.001607936312532976,-0.04027389913793966
0.0,-0.011857846450783471,-0.0008353831645608878,0.00619272507650237,-0.007047527513933782,-0.011812997477455844,-0.017748077427238274,0.008251790684901783,-0.06031333776722869
0.001233806448929009,-0.016032407531048953,-0.0003715055304169823,0.006275385546334888,-0.026202732820819974,0.009271908990729494,-0.03413069106118616,0.01423379526500912,0.015097103281819013
0.002463055432397887,0.010050335853501347,0.0024123225652701308,0.005828111769345057,-0.032840297473443913,0.010746059446943068,-0.02680371772596657,0.00923709939038786,-0.029083345256558868
0.0012292564547298213,-0.004008021397538641,-0.002598127099435743,0.00471941943215981,-0.04317880094288712,0.01394112532048547,-0.0503239136001592,0.05692529543852953,-0.08317750647890776
0.0024539889615660115,-0.004024150299725582,-0.0011155527790700503,0.004697251093121579,0.022024216437358135,0.01448780719790188,0.011935933761047512,0.14439341313119503,0.03227243140484992
